City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Tocopilla,CL,2021-10-27 04:27:53,-22.092,-70.1979,63.05,63,2,2.13
296,Ende,ID,2021-10-27 04:27:53,-8.8432,121.6623,87.35,69,74,3.6
297,Leopold,AU,2021-10-27 04:27:54,-38.1833,144.4667,82.72,29,13,14.97
298,Banda Aceh,ID,2021-10-27 04:27:54,5.5577,95.3222,82.27,75,99,3.15
299,Clyde River,CA,2021-10-27 04:27:54,70.4692,-68.5914,24.24,81,100,4.52
300,Bakel,SN,2021-10-27 04:27:55,14.905,-12.4568,84.36,60,78,8.75
301,Contai,IN,2021-10-27 04:27:55,21.7786,87.7536,81.64,72,14,11.18
302,Upington,ZA,2021-10-27 04:27:56,-28.4478,21.2561,73.78,60,0,11.5
303,Broome,US,2021-10-27 04:27:43,42.2506,-75.833,55.2,82,90,1.99
304,Diffa,NE,2021-10-27 04:27:56,13.3154,12.6113,80.67,24,26,8.75
305,Hami,CN,2021-10-27 04:27:57,42.8,93.45,55.94,23,0,2.42
306,Damietta,EG,2021-10-27 04:27:57,31.4165,31.8133,72.45,67,0,9.28
307,Gazli,UZ,2021-10-27 04:27:57,40.1333,63.45,56.55,41,100,7.23
308,Sorland,NO,2021-10-27 04:27:58,67.667,12.6934,41.07,84,51,9.66
309,Meulaboh,ID,2021-10-27 04:27:58,4.1363,96.1285,81.1,79,99,2.75
310,Srednekolymsk,RU,2021-10-27 04:27:59,67.45,153.6833,-0.18,95,36,3.96
311,Sakakah,SA,2021-10-27 04:27:59,29.9697,40.2064,63.97,40,1,6.33
312,Kaabong,UG,2021-10-27 04:27:59,3.4836,34.1492,64.92,78,28,8.77
313,Hit,IQ,2021-10-27 04:28:00,33.6416,42.8251,67.6,31,6,3.24
314,Inuvik,CA,2021-10-27 04:28:00,68.3499,-133.7218,25.66,100,90,0.0
315,Adrar,MR,2021-10-27 04:28:00,20.5022,-10.0711,74.1,39,32,11.61
316,Arak,IR,2021-10-27 04:28:01,34.0917,49.6892,39.96,75,6,0.0
317,Gerash,IR,2021-10-27 04:28:01,27.6652,54.1371,59.14,22,0,1.83
318,Kodiak,US,2021-10-27 04:28:02,57.79,-152.4072,35.11,51,75,16.11
319,Saint Anthony,US,2021-10-27 04:28:02,45.0205,-93.218,52.14,56,90,3.0
320,Aiken,US,2021-10-27 04:28:03,33.5835,-81.5998,59.11,88,1,10.09
321,Zyryanka,RU,2021-10-27 04:28:03,65.75,150.85,7.83,85,42,6.38
322,Garhi Khairo,PK,2021-10-27 04:28:03,28.0606,67.9803,81.01,24,0,1.99
323,Molokovo,RU,2021-10-27 04:28:04,58.1661,36.7628,33.71,93,100,9.82
324,Chiredzi,ZW,2021-10-27 04:28:04,-21.05,31.6667,69.78,78,78,10.04
325,Naze,JP,2021-10-27 04:28:04,28.3667,129.4833,74.32,56,46,13.96
326,Amherst,US,2021-10-27 04:24:27,41.3978,-82.2224,48.49,86,90,5.99
327,Chesterton,US,2021-10-27 04:28:05,41.6106,-87.0642,50.83,100,1,5.75
328,Saint-Philippe,RE,2021-10-27 04:27:09,-21.3585,55.7679,78.39,72,14,10.13
329,Ocos,GT,2021-10-27 04:28:05,14.5094,-92.1933,83.73,83,45,4.27
330,Artesia,US,2021-10-27 04:28:06,33.8658,-118.0831,66.29,82,1,5.75
331,Moron,AR,2021-10-27 04:28:06,-34.6534,-58.6198,75.92,60,0,4.32
332,Sao Filipe,CV,2021-10-27 04:28:06,14.8961,-24.4956,78.87,75,81,10.02
333,Nome,US,2021-10-27 04:26:10,64.5011,-165.4064,23.07,75,90,0.0
334,Brae,GB,2021-10-27 04:28:07,60.3964,-1.353,53.51,91,21,18.88
335,Dunedin,NZ,2021-10-27 04:28:07,-45.8742,170.5036,55.8,86,88,5.01
336,Geraldton,AU,2021-10-27 04:28:08,-28.7667,114.6,67.12,55,40,24.16
337,Kruisfontein,ZA,2021-10-27 04:27:25,-34.0033,24.7314,64.89,84,98,15.32
338,Natalio,PY,2021-10-27 04:28:08,-26.7167,-55.0833,62.85,85,16,2.24
339,Ovalle,CL,2021-10-27 04:28:08,-30.5983,-71.2003,60.76,73,0,2.26
340,Ahuimanu,US,2021-10-27 04:28:09,21.4447,-157.8378,78.51,72,40,8.05
341,Changchun,CN,2021-10-27 04:28:09,43.88,125.3228,57.15,31,0,18.86
342,Banikoara,BJ,2021-10-27 04:28:09,11.2985,2.4386,75.51,62,84,4.68
343,Melo,UY,2021-10-27 04:28:10,-32.3667,-54.1833,63.95,85,0,6.78
344,Masterton,NZ,2021-10-27 04:27:38,-40.9597,175.6575,63.88,61,100,4.32
345,San Juan,AR,2021-10-27 04:28:10,-31.5375,-68.5364,82.11,9,48,13.35
346,Vaitape,PF,2021-10-27 04:28:11,-16.5167,-151.75,79.99,72,76,6.71
347,Aktash,RU,2021-10-27 04:28:11,50.3,87.7333,31.71,44,48,3.2
348,Taoudenni,ML,2021-10-27 04:27:58,22.6783,-3.9836,82.47,21,50,5.93
349,Ilhabela,BR,2021-10-27 04:28:11,-23.7781,-45.3581,69.6,91,98,1.66
350,Grindavik,IS,2021-10-27 04:28:12,63.8424,-22.4338,43.27,93,90,11.5
351,Phonhong,LA,2021-10-27 04:28:12,18.5007,102.4166,82.22,63,83,1.79
352,Haines Junction,CA,2021-10-27 04:28:13,60.7522,-137.5108,26.55,93,99,0.0
353,San Quintin,MX,2021-10-27 04:28:13,30.4833,-115.95,61.59,78,0,7.14
354,Palauig,PH,2021-10-27 04:28:13,15.435,119.9045,84.94,65,71,5.26
355,Rio Gallegos,AR,2021-10-27 04:28:14,-51.6226,-69.2181,37.45,81,0,8.05
356,Santa Cruz,BO,2021-10-27 04:28:14,-17.8,-63.1667,69.66,45,61,1.03
357,Bereznik,RU,2021-10-27 04:28:14,62.8551,42.7072,38.17,97,100,8.39
358,Ejido,VE,2021-10-27 04:28:15,8.5514,-71.2375,66.29,92,98,5.53
359,Ixtapa,MX,2021-10-27 04:28:15,20.7,-105.2,78.22,91,99,1.95
360,Curuca,BR,2021-10-27 04:28:15,-0.7289,-47.8481,75.33,91,82,5.17
361,Taitung,TW,2021-10-27 04:28:16,22.7583,121.1444,80.87,65,75,11.5
362,Moissala,TD,2021-10-27 04:28:16,8.3404,17.7663,69.76,91,97,3.42
363,Vardo,NO,2021-10-27 04:28:16,70.3705,31.1107,32.2,57,100,23.42
364,Biloela,AU,2021-10-27 04:28:17,-24.4167,150.5,90.72,32,1,3.6
365,Sao Caetano De Odivelas,BR,2021-10-27 04:28:17,-0.75,-48.02,76.62,88,91,7.25
366,Wuwei,CN,2021-10-27 04:28:17,37.9281,102.6414,47.39,51,6,3.38
367,Atar,MR,2021-10-27 04:28:18,20.5169,-13.0499,78.08,26,69,9.42
368,Mount Isa,AU,2021-10-27 04:28:18,-20.7333,139.5,101.97,17,1,8.05
369,Chegdomyn,RU,2021-10-27 04:28:19,51.1167,133.0167,38.52,81,100,1.66
370,Linxia,CN,2021-10-27 04:28:19,35.6003,103.2064,45.46,66,93,2.01
371,Ariquemes,BR,2021-10-27 04:28:19,-9.9133,-63.0408,71.76,88,81,1.99
372,Kalmar,SE,2021-10-27 04:28:20,56.6616,16.3616,46.96,94,90,6.91
373,Chapais,CA,2021-10-27 04:25:15,49.7834,-74.8492,35.38,73,100,5.26
374,San Patricio,US,2021-10-27 04:28:20,28.017,-97.5169,82.27,76,81,16.26
375,San Carlos,VE,2021-10-27 04:25:34,9.6612,-68.5827,76.96,80,100,0.67
376,Tres Lagoas,BR,2021-10-27 04:28:21,-20.7511,-51.6783,74.84,67,90,5.44
377,Magadan,RU,2021-10-27 04:28:21,59.5667,150.8,28.69,75,37,6.29
378,Ponta Delgada,PT,2021-10-27 04:28:21,37.7333,-25.6667,70.52,88,40,16.11
379,Bukachacha,RU,2021-10-27 04:28:19,52.9833,116.9167,44.02,38,14,3.18
380,Payo,ID,2021-10-27 04:28:22,-3.7508,103.6372,90.14,54,67,2.93
381,Ostrovnoy,RU,2021-10-27 04:28:22,68.0531,39.5131,30.4,83,100,19.35
382,Sur,OM,2021-10-27 04:28:22,22.5667,59.5289,80.91,66,0,11.83
383,Manyana,BW,2021-10-27 04:28:23,-23.4,21.7167,71.46,58,44,16.89
384,Labuhan,ID,2021-10-27 04:28:23,-6.8844,112.2051,88.23,59,95,6.69
385,Benghazi,LY,2021-10-27 04:28:24,32.1167,20.0667,72.14,75,2,10.89
386,Kaeo,NZ,2021-10-27 04:28:24,-35.1,173.7833,71.33,74,96,6.35
387,Port Hedland,AU,2021-10-27 04:28:24,-20.3167,118.5667,91.45,24,0,17.27
388,Abu Dhabi,AE,2021-10-27 04:25:08,24.4667,54.3667,80.71,61,0,3.44
389,Rockland,US,2021-10-27 04:28:25,41.1668,-74.0496,55.47,90,100,1.01
390,Ilulissat,GL,2021-10-27 04:28:25,69.2167,-51.1,12.22,57,12,5.75
391,Aykhal,RU,2021-10-27 04:28:26,66.0,111.5,11.1,93,100,7.23
392,Verkhniy Avzyan,RU,2021-10-27 04:28:26,53.5289,57.5372,28.33,68,100,6.58
393,Margate,GB,2021-10-27 04:28:26,51.3813,1.3862,60.51,81,94,3.0
394,Eirunepe,BR,2021-10-27 04:28:27,-6.6603,-69.8736,70.39,97,99,1.39
395,Praia Da Vitoria,PT,2021-10-27 04:28:27,38.7333,-27.0667,71.85,83,40,22.62
396,Yerbogachen,RU,2021-10-27 04:28:26,61.2767,108.0108,30.94,86,100,14.99
397,Rimbey,CA,2021-10-27 04:28:27,52.6334,-114.2353,40.62,51,2,6.78
398,Nantucket,US,2021-10-27 04:28:28,41.2835,-70.0995,58.14,93,100,43.8
399,Gizo,SB,2021-10-27 04:28:28,-8.103,156.8419,83.61,71,20,4.94
400,Machala,EC,2021-10-27 04:28:28,-3.2667,-79.9667,70.56,90,99,1.74
401,Rundu,NA,2021-10-27 04:28:29,-17.9333,19.7667,71.08,69,90,5.3
402,Yumen,CN,2021-10-27 04:28:29,40.2833,97.2,48.67,40,0,4.05
403,Deputatskiy,RU,2021-10-27 04:28:29,69.3,139.9,5.41,94,100,2.8
404,Tautira,PF,2021-10-27 04:28:30,-17.7333,-149.15,80.62,76,37,5.82
405,Vila Franca Do Campo,PT,2021-10-27 04:28:30,37.7167,-25.4333,70.21,85,62,15.7
406,Requena,ES,2021-10-27 04:28:31,39.4883,-1.1004,50.7,90,0,1.74
407,Chardara,KZ,2021-10-27 04:28:31,41.2547,67.9692,59.68,31,100,3.11
408,Mana,GF,2021-10-27 04:28:31,5.6592,-53.7767,77.77,91,11,10.33
409,Tabou,CI,2021-10-27 04:28:32,4.423,-7.3528,75.69,92,100,5.91
410,Porto Novo,BJ,2021-10-27 04:28:32,6.4965,2.6036,75.02,84,77,2.75
411,Dalhousie,IN,2021-10-27 04:28:32,32.5333,75.9833,55.08,36,51,0.65
412,Itoman,JP,2021-10-27 04:28:33,26.1247,127.6694,80.62,52,40,13.8
413,Kasangulu,CD,2021-10-27 04:28:33,-4.5911,15.1708,77.88,96,61,2.24
414,Vyartsilya,RU,2021-10-27 04:28:33,62.1764,30.693,43.36,92,100,6.53
415,Landeck,AT,2021-10-27 04:28:34,47.1301,10.5636,39.94,78,83,3.53
416,Meadow Lake,US,2021-10-27 04:28:34,34.8014,-106.5436,47.17,48,38,22.53
417,Austin,US,2021-10-27 04:26:07,30.2672,-97.7431,79.14,85,75,4.0
418,Den Helder,NL,2021-10-27 04:24:03,52.9599,4.7593,59.99,89,90,17.0
419,Bitung,ID,2021-10-27 04:28:35,1.4451,125.1824,76.05,68,62,5.44
420,Kachiry,KZ,2021-10-27 04:28:35,53.0675,76.1036,31.35,56,62,7.09
421,Esmeraldas,BR,2021-10-27 04:28:36,-19.7625,-44.3139,71.91,92,93,6.35
422,Yantal,RU,2021-10-27 04:28:36,56.8471,105.2542,45.52,59,100,11.59
423,Merrill,US,2021-10-27 04:25:38,45.1805,-89.6835,39.96,85,1,3.44
424,Ciudad Bolivar,VE,2021-10-27 04:28:36,8.1222,-63.5497,75.24,93,95,7.34
425,Muscat,OM,2021-10-27 04:28:37,23.6139,58.5922,82.42,66,0,8.34
426,Martapura,ID,2021-10-27 04:26:27,-3.4167,114.85,91.49,62,40,4.61
427,Inhambane,MZ,2021-10-27 04:28:37,-23.865,35.3833,73.31,77,15,10.6
428,Beloha,MG,2021-10-27 04:28:38,-25.1667,45.05,73.31,81,86,10.78
429,Jasper,US,2021-10-27 04:26:33,37.2001,-94.3502,64.54,78,1,4.0
430,Azare,NG,2021-10-27 04:28:38,11.6765,10.1948,75.47,65,74,5.41
431,Yar-Sale,RU,2021-10-27 04:28:38,66.8333,70.8333,14.92,91,98,13.76
432,Imeni Poliny Osipenko,RU,2021-10-27 04:28:39,52.4201,136.4853,37.92,86,100,7.72
433,Paamiut,GL,2021-10-27 04:28:39,61.994,-49.6678,36.93,58,0,7.7
434,Raglan,NZ,2021-10-27 04:28:40,-37.8,174.8833,65.68,98,100,4.43
435,La Quinta,US,2021-10-27 04:28:40,33.6634,-116.31,70.54,29,1,5.01
436,Yarmouth,US,2021-10-27 04:28:40,41.7057,-70.2286,58.14,97,90,47.0
437,Lata,PT,2021-10-27 04:28:41,40.1629,-8.3327,58.82,67,59,3.96
438,Bilibino,RU,2021-10-27 04:28:41,68.0546,166.4372,-16.78,99,97,1.36
439,Mecca,SA,2021-10-27 04:26:10,21.4267,39.8261,80.56,50,7,1.97
440,Loreto,MX,2021-10-27 04:28:41,22.2667,-101.9667,65.26,62,53,5.99
441,Kulhudhuffushi,MV,2021-10-27 04:28:42,6.6221,73.07,81.34,77,100,8.57
442,Ardesen,TR,2021-10-27 04:28:42,41.1911,40.9875,44.56,64,0,6.13
443,Rusape,ZW,2021-10-27 04:28:42,-18.5278,32.1284,63.12,81,79,8.48
444,Richmond,US,2021-10-27 04:24:48,37.5538,-77.4603,53.4,68,20,5.99
445,Tutoia,BR,2021-10-27 04:28:43,-2.7619,-42.2744,80.02,81,34,14.09
446,Tipuani,BO,2021-10-27 04:28:43,-15.5648,-68.0185,71.47,62,91,2.35
447,Hofn,IS,2021-10-27 04:28:44,64.2539,-15.2082,42.21,77,100,4.41
448,Sarkand,KZ,2021-10-27 04:28:44,45.41,79.9186,57.81,31,100,2.35
449,Palaikastron,GR,2021-10-27 04:28:44,35.2,26.25,61.75,70,98,10.56
450,Te Anau,NZ,2021-10-27 04:28:45,-45.4167,167.7167,62.4,57,89,3.91
451,Onalaska,US,2021-10-27 04:25:27,43.8844,-91.2351,46.81,68,1,8.01
452,La Paz,BO,2021-10-27 04:24:27,-16.5,-68.15,43.45,71,88,3.47
453,Homer,US,2021-10-27 04:28:45,59.6425,-151.5483,39.79,63,90,0.0
454,Aklavik,CA,2021-10-27 04:28:46,68.2191,-135.0107,25.63,97,100,5.21
455,Jonkoping,SE,2021-10-27 04:28:46,57.7814,14.1562,52.39,100,75,12.66
456,Batticaloa,LK,2021-10-27 04:28:46,7.7102,81.6924,82.08,74,86,7.07
457,Todos Santos,MX,2021-10-27 04:27:49,23.45,-110.2167,77.11,79,6,7.29
458,Acapulco,MX,2021-10-27 04:27:39,16.8634,-99.8901,79.36,88,100,4.65
459,Lokhvytsya,UA,2021-10-27 04:28:47,50.3678,33.2602,35.28,71,6,10.02
460,Pokhara,NP,2021-10-27 04:28:47,28.2333,83.9833,70.79,55,8,3.62
461,Orkney,ZA,2021-10-27 04:28:48,-26.9802,26.6727,63.1,72,6,8.19
462,Hambantota,LK,2021-10-27 04:27:38,6.1241,81.1185,82.74,78,20,3.44
463,Kudahuvadhoo,MV,2021-10-27 04:28:48,2.6708,72.8944,81.88,75,99,12.06
464,Tukrah,LY,2021-10-27 04:27:55,32.5341,20.5791,68.63,82,3,8.14
465,Leshukonskoye,RU,2021-10-27 04:28:49,64.8989,45.7622,28.02,97,100,7.85
466,Rehoboth,NA,2021-10-27 04:28:49,-23.3167,17.0833,72.61,17,100,4.43
467,Bay Roberts,CA,2021-10-27 04:28:49,47.5999,-53.2648,40.05,82,7,1.01
468,Ahipara,NZ,2021-10-27 04:28:50,-35.1667,173.1667,67.06,69,98,7.27
469,Sao Joao Da Barra,BR,2021-10-27 04:28:50,-21.6403,-41.0511,72.82,94,100,6.8
470,Hagere Hiywet,ET,2021-10-27 04:28:51,8.9833,37.85,54.91,72,44,3.67
471,Moche,PE,2021-10-27 04:28:51,-8.1711,-79.0092,59.18,94,90,13.8
472,Farah,AF,2021-10-27 04:28:51,32.5,62.5,61.72,21,0,1.52
473,Quelimane,MZ,2021-10-27 04:28:52,-17.8786,36.8883,77.18,76,57,4.76
474,Ishigaki,JP,2021-10-27 04:28:52,24.3448,124.1572,78.93,61,40,19.57
475,Roebourne,AU,2021-10-27 04:28:52,-20.7833,117.1333,88.97,20,0,12.03
476,Verkhnyaya Inta,RU,2021-10-27 04:28:53,65.9811,60.3094,15.84,95,99,10.36
477,Kaseda,JP,2021-10-27 04:28:53,31.4167,130.3167,74.43,51,0,12.62
478,Mayya,RU,2021-10-27 04:28:53,61.7333,130.2811,29.52,87,100,4.59
479,Perelyub,RU,2021-10-27 04:28:54,51.8667,50.3667,32.92,65,83,11.65
480,Tripoli,LY,2021-10-27 04:25:16,32.8752,13.1875,71.82,69,74,16.4
481,Lagunas,PE,2021-10-27 04:28:54,-5.2269,-75.6753,69.01,94,97,1.23
482,Illertissen,DE,2021-10-27 04:28:55,48.2234,10.1035,41.0,93,73,1.77
483,Kavaratti,IN,2021-10-27 04:28:55,10.5669,72.642,80.67,79,100,10.96
484,Aldan,RU,2021-10-27 04:28:55,58.6031,125.3894,26.35,91,100,10.47
485,Cockburn Town,TC,2021-10-27 04:28:56,21.4612,-71.1419,81.72,78,86,7.34
486,Port-Gentil,GA,2021-10-27 04:28:56,-0.7193,8.7815,77.61,87,100,14.2
487,Nanortalik,GL,2021-10-27 04:28:56,60.1432,-45.2371,35.31,64,48,3.42
488,Udachnyy,RU,2021-10-27 04:28:57,66.4167,112.4,8.94,94,94,5.88
489,Puerto Del Rosario,ES,2021-10-27 04:28:57,28.5004,-13.8627,67.68,72,77,11.5
490,Savannah Bight,HN,2021-10-27 04:28:58,16.45,-85.85,82.99,77,10,22.97
491,Zlitan,LY,2021-10-27 04:28:58,32.4674,14.5687,70.74,75,80,16.35
492,Dubbo,AU,2021-10-27 04:28:59,-32.25,148.6167,80.73,19,3,8.05
493,Ler,SS,2021-10-27 04:28:59,8.3018,30.1418,70.72,84,49,1.81
494,Saint-Leu,RE,2021-10-27 04:28:59,-21.15,55.2833,77.86,70,55,4.25
495,Havre-Saint-Pierre,CA,2021-10-27 04:29:00,50.2334,-63.5986,41.0,80,1,8.05
496,Usinsk,RU,2021-10-27 04:29:00,65.9939,57.5281,-0.15,100,91,4.36
497,Ust-Maya,RU,2021-10-27 04:29:00,60.4167,134.5333,33.94,92,99,0.29
498,Zaranj,AF,2021-10-27 04:26:33,30.9667,61.8833,62.56,25,0,9.64
499,Eloy,US,2021-10-27 04:29:01,32.7559,-111.5548,65.44,26,0,8.3
500,Naryan-Mar,RU,2021-10-27 04:29:01,67.6713,53.087,13.75,94,12,4.81
501,Makaha,US,2021-10-27 04:29:02,21.4694,-158.2175,78.71,69,1,5.75
502,Jesup,US,2021-10-27 04:29:03,31.6074,-81.8854,60.73,77,1,0.0
503,Boa Vista,BR,2021-10-27 04:29:03,2.8197,-60.6733,75.18,88,0,1.14
504,Kavieng,PG,2021-10-27 04:29:04,-2.5744,150.7967,84.83,67,73,4.47
505,Lagoa,PT,2021-10-27 04:29:04,39.05,-27.9833,68.18,85,100,19.84
506,San,ML,2021-10-27 04:26:25,13.3034,-4.8956,82.29,52,29,6.51
507,Kropotkin,RU,2021-10-27 04:29:05,45.4375,40.5756,35.11,76,5,9.04
508,Sena Madureira,BR,2021-10-27 04:29:05,-9.0656,-68.6569,68.54,99,58,1.3
509,Mgachi,RU,2021-10-27 04:29:05,51.05,142.2667,51.94,68,100,8.72
510,Trelew,AR,2021-10-27 04:26:22,-43.249,-65.3051,67.68,35,12,22.03
511,Oranjemund,NA,2021-10-27 04:29:06,-28.55,16.4333,58.01,92,67,5.82
512,Thinadhoo,MV,2021-10-27 04:28:45,0.5333,72.9333,83.95,71,90,14.25
513,Narwar,IN,2021-10-27 04:29:07,25.65,77.9,74.37,43,0,2.44
514,Prince Rupert,CA,2021-10-27 04:29:07,54.3161,-130.3201,47.89,81,100,19.57
515,Luanda,AO,2021-10-27 04:25:06,-8.8368,13.2343,73.4,88,75,6.91
516,Impfondo,CG,2021-10-27 04:29:08,1.6381,18.0667,70.3,99,99,1.5
517,Maneromango,TZ,2021-10-27 04:29:08,-7.1988,38.7848,70.54,90,50,3.18
518,Voh,NC,2021-10-27 04:29:08,-20.9667,164.7,81.07,62,100,5.5
519,Berlevag,NO,2021-10-27 04:26:53,70.8578,29.0864,32.0,57,100,19.62
520,Rafraf,TN,2021-10-27 04:29:09,37.1904,10.1837,62.91,75,100,15.64
521,Raudeberg,NO,2021-10-27 04:29:09,61.9875,5.1352,50.67,94,100,8.99
522,Andreyevka,RU,2021-10-27 04:29:10,55.9803,37.135,37.0,65,0,13.42
523,Balkhash,KZ,2021-10-27 04:29:10,46.844,74.9804,45.21,65,0,13.42
524,Tianpeng,CN,2021-10-27 04:29:10,30.9866,103.9393,65.62,67,99,2.93
525,Harper,LR,2021-10-27 04:29:11,4.375,-7.7169,76.35,90,99,4.72
526,Brigantine,US,2021-10-27 04:29:11,39.4101,-74.3646,53.65,93,90,14.97
527,Yuzhno-Kurilsk,RU,2021-10-27 04:29:11,44.0306,145.8556,56.71,72,11,3.06
528,Ambulu,ID,2021-10-27 04:29:12,-8.345,113.6058,84.87,73,84,6.87
529,Half Moon Bay,US,2021-10-27 04:29:12,37.4636,-122.4286,61.92,79,90,4.61
530,Strezhevoy,RU,2021-10-27 04:29:12,60.7333,77.5889,22.98,87,78,15.17
531,Road Town,VG,2021-10-27 04:29:13,18.4167,-64.6167,82.2,73,10,9.1
532,Bathsheba,BB,2021-10-27 04:27:53,13.2167,-59.5167,81.21,74,20,19.57
533,Mahanje,TZ,2021-10-27 04:29:14,-9.9333,35.3333,65.03,90,27,1.7
534,Sorong,ID,2021-10-27 04:29:14,-0.8833,131.25,84.88,69,78,6.93
535,Kungurtug,RU,2021-10-27 04:29:14,50.5994,97.5228,45.25,30,7,1.81
536,Montepuez,MZ,2021-10-27 04:29:14,-13.1256,38.9997,71.44,85,1,4.29
537,Coihaique,CL,2021-10-27 04:29:15,-45.5752,-72.0662,51.75,76,90,4.61
538,Nsoko,SZ,2021-10-27 04:29:15,-27.0333,31.95,65.95,91,100,4.12
539,Alegrete,BR,2021-10-27 04:29:16,-29.7831,-55.7919,65.23,67,0,6.55
540,Brokopondo,SR,2021-10-27 04:29:16,4.75,-55.1667,76.14,91,63,9.57
541,Los Andes,CL,2021-10-27 04:29:16,-32.8337,-70.5983,63.57,65,18,1.3
542,Mordovo,RU,2021-10-27 04:29:17,52.0834,40.77,33.01,53,100,10.87
543,Cardinal,CA,2021-10-27 04:29:17,44.7834,-75.3826,48.76,87,75,5.75
544,Maceio,BR,2021-10-27 04:28:35,-9.6658,-35.7353,74.64,100,40,2.3
545,Sao Jose Da Coroa Grande,BR,2021-10-27 04:29:17,-8.8978,-35.1478,76.41,82,31,10.6
546,Koppal,IN,2021-10-27 04:29:18,15.35,76.15,76.91,57,50,13.24
547,Shingu,JP,2021-10-27 04:29:18,33.7333,135.9833,74.39,62,87,4.72
548,Zhigalovo,RU,2021-10-27 04:29:19,54.8097,105.1578,44.31,59,100,1.83
549,San Luis,AR,2021-10-27 04:29:19,-33.295,-66.3356,76.89,13,1,15.88
550,Ancud,CL,2021-10-27 04:27:35,-41.8697,-73.8203,52.43,90,92,3.04
551,Zambezi,ZM,2021-10-27 04:29:19,-13.5432,23.1047,64.96,92,88,2.66
552,Nyaunglebin,MM,2021-10-27 04:29:20,17.95,96.7333,83.91,76,7,3.76
553,Kirkwall,GB,2021-10-27 04:29:20,58.9848,-2.9587,50.34,91,4,8.05
554,Havelock,US,2021-10-27 04:29:20,34.8791,-76.9013,55.38,66,0,8.01
555,Smithers,CA,2021-10-27 04:29:21,54.7804,-127.1743,41.32,87,90,6.91
556,Iqaluit,CA,2021-10-27 04:29:21,63.7506,-68.5145,24.53,92,75,5.01
557,Kismayo,SO,2021-10-27 04:29:21,-0.3582,42.5454,79.92,79,80,12.12
558,Marzuq,YE,2021-10-27 04:29:22,14.4,46.4667,71.13,42,2,2.01
559,Pangnirtung,CA,2021-10-27 04:27:32,66.1451,-65.7125,25.7,90,93,6.55
560,Kudat,MY,2021-10-27 04:29:22,6.8837,116.8477,87.73,79,40,3.44
561,Paranaiba,BR,2021-10-27 04:29:23,-19.6772,-51.1908,76.51,70,94,4.63
562,San Ignacio,BZ,2021-10-27 04:29:23,17.1561,-89.0714,78.94,94,0,0.0
563,Nizwa,OM,2021-10-27 04:28:00,22.9333,57.5333,76.42,58,0,2.68
564,Pangody,RU,2021-10-27 04:29:23,65.85,74.4859,14.63,94,22,7.34
565,Marrakesh,MA,2021-10-27 04:26:51,31.6315,-8.0083,57.27,88,0,4.61
